prompt,ppl_base,next_token_loss_base,original_index,ppl_spike_90,label,mean_cluster_risk,max_cluster_risk,std_cluster_risk,median_cluster_risk,n_hits,n_unique_features,polysemantic_ratio,feature_entropy,weighted_entropy,dominance_ratio,label_proba,label_pred
"Context:
He reread the email before sending it and noticed three sentences without any closing marks. A quick pass added periods, then an exclamation point where the excitement belonged. The message changed from frantic to confident. End-of-sentence punctuation shaped how the recipient would hear his voice.",63.65165,4.153425,563,8.775,1,2.8125122,3695.6694,67.91739,0.0,35678,674,0.018891193,6.5132303,4.4156284,1314.0101,0.9907178282737732,1.0
"Context:
Our flight landed late, so the airport shuttle took us straight to a roadside motel with a flashing sign. The receptionist suggested a nearby casino for food and promised the bar would stay open. In the morning, we checked out quickly and walked to a small café attached to a hostel down the street. Every stop blurred into a chain of places built for travelers.",33.72191,3.5181477,564,7.91875,1,3.1373432,4555.1274,68.51129,0.0,46145,692,0.014996207,6.539586,4.86927,1451.906,0.9949110150337219,1.0
"Context:
At the metro entrance, a street team guided guests toward a hall decorated with vintage props and warm lighting. People recognized a performer by name and immediately mentioned the cities tied to the week’s news cycle, as if location itself was part of the gossip. A developer confirmed the landing page with a quick tool check, ran a short instruction, and then discussed the campaign’s next phase with marketing. Organizers counted sample pickups and watched how the crowd moved through the physical space. The result was a retro-looking event run with modern precision.",102.95403,4.6342826,565,11.36875,0,2.6159773,5930.2603,72.39468,0.0,69436,662,0.009533959,6.4952655,4.7944026,2266.9387,0.008725172840058804,0.0
"Context:
I stood by the fax machine as it transmitted medical notes, hoping the clinic would review them before my kidney appointment. The urology nurse talked about bladder control like it was simple, then handed me another form. Later, I joined a VoIP call for an adjudication process tied to a daycare complaint, trying to follow the procedural language. That night, a neighbor ranted about artisanal mining in his hometown and the legal mess it created.",88.53259,4.483371,566,9.399991,1,2.942207,5801.342,69.77956,0.0,55381,706,0.012748054,6.559615,4.9696784,1971.7653,0.9373948574066162,1.0
"Context:
She planned a quiet tourism week and carried a pocket guide with an excerpt that stopped mid-description of a hidden alley. At the ticket barrier, the final token in her bundle triggered activations and the turnstile clicked open. A nearby poster had a perfectly placed question mark that made its joke land. The train sequence finished, and the city unfolded like a promise.",163.96426,5.0996485,567,10.399999,0,3.8254898,5801.342,81.18665,0.0,46739,679,0.014527482,6.5206213,4.8912272,1516.4965,0.9522001147270203,1.0
"Context:
In the emergency room, the clinician suspected pneumonia and ordered a chest X-ray along with blood tests. The respiratory therapist fitted a mask for breathing support while antibiotics were started through an IV. A specialist later reviewed the scans and adjusted the medication after the culture results came back. By discharge, the cough was still there, but the fever had broken and the team sounded optimistic.",24.875624,3.2138884,568,8.093748,1,2.3263571,3609.7236,56.552788,0.0,48586,680,0.013995801,6.522093,4.679667,1551.6636,0.9629235863685608,1.0
"Context:
I called Daniel before the meeting, and Daniel said he was already outside. When Daniel didn’t answer the doorbell, I texted Daniel again and Daniel replied that he was at the wrong entrance. Daniel finally found the lobby, and Daniel waved like we were old friends even though we had only emailed. Afterward, Daniel laughed that his phone had turned his own name into a constant alarm.",26.946907,3.2938685,569,6.878125,1,2.3122852,3631.496,61.542976,0.0,49793,667,0.0133954575,6.50279,4.483077,1570.5226,0.9707569479942322,1.0
"Context:
A doctor in scrubs came straight from the hospital to the airport hotel, still thinking about the day and talking to herself in the elevator. Downstairs, a coach was promoting a performance program and collecting payments from a crowd that filled the whole lounge. The attorney from the travel group reviewed waivers, then represented himself at the front desk when a booking error appeared. A pastor noticed the tension and asked a few people what they were feeling, listening without interruption. When departures were called, everyone moved toward the doors as if the building had been holding them in place.",45.681225,3.8216875,570,8.962498,0,2.3074238,5801.342,64.13677,0.0,70682,676,0.009563963,6.516193,4.7908554,2514.2073,0.0027279879432171583,0.0
"Context:
The delivery van rolled up to the venue just before doors opened, and the driver handed over a cooler with medical supplies that had to stay stable for the night. Inside, a committee meeting about humane treatment policies was already underway, complete with formal motions and a small gavel on the table. The speaker was scheduled for the side stage, and staff kept pointing to the exact stairwell that led to the correct wing. As rehearsals progressed through their final phase, the performer checked pulse and breathing to make sure the body could handle the full set. By the time the crowd moved through the lobby, tiny tickets and keys traded hands as people flowed from one location to the next.",42.04963,3.7388506,571,8.9,0,2.267258,5135.2617,59.667294,0.0,84842,702,0.008274204,6.5539336,5.0898314,2264.9658,0.002469083061441779,0.0
"Context:
The resort’s restaurant had a view of the sea, but the staff were tense because the Whirlpool dishwasher kept stopping with water pooled inside. They cleaned the drain line and the cycle resumed just in time for dinner. I stepped away to fax evidence for an adjudication dispute and then answered a VoIP call about kidney results and a bladder scan appointment. Later, a fantasy movie screening in the lounge sparked talk of media theory, politicians, and academic fields while the kitchen appliances clicked along.",117.385376,4.7654624,572,10.706249,0,2.4082518,3394.8591,59.912052,0.0,60892,698,0.011462918,6.548219,4.881581,1409.6779,0.6633861660957336,1.0
"Context:
She joined the equipment coordination network only after completing strict registration requirements. The service availability grid guided her network actions, while she also prepared food, mixed a cosmetic balm, and stitched a craft patch during spare minutes. A prayer at a quiet corner preceded written communication that instructed the crew on the next action to take. Night brought favela grant accountancy, a reticle-aligned inspection, a careful lubricant swap on a squeaky cart, and a brush with hallucinations as proper names and publicized items from the event’s marketing looped endlessly.",317.8988,5.761733,573,12.043749,0,3.3941472,5844.3145,74.446175,0.0,68327,732,0.010713188,6.5957804,5.2871256,1721.8801,0.002713981084525585,0.0
"Context:
A used laptop listing included CPU generation, RAM speed, and battery health, and I messaged the seller only after double-checking every detail. I spent the day juggling home repairs, a dental appointment, taxes, and a standing order into savings so at least one thing would happen automatically. On the bus, everyone seemed to be reading about Brexit negotiations and the latest deal draft, and the mood was oddly resigned. That evening, our class debated socioeconomic barriers and philosophy, a speaker talked about grace and blessings, the VR lab demonstrated an educational biography scene, and I ended by cooking and writing a product review of the laptop charger.",96.876434,4.5734363,574,10.4375,0,2.2359552,4168.371,60.055347,0.0,79917,693,0.008671497,6.54103,4.9790344,1864.2462,0.01293290313333273,0.0
"Context:
The hotel concierge recommended a nearby club, but the kitchen staff looked panicked because the Whirlpool dishwasher kept backing up. In the service corridor, I watched them clear a clogged drain and restart the cycle before the dinner rush. Upstairs, I used a paid fax service to send documents for an adjudication case, then took a VoIP call about kidney and bladder test results. Later that night, a fantasy fan event in the lounge name-dropped characters, politicians, and academic departments while the bar’s appliances beeped through their routines.",86.13357,4.4558992,575,10.318748,0,2.896206,5178.2344,68.23657,0.0,67094,729,0.010865353,6.591674,5.162377,1787.9373,0.0030971209052950144,0.0
"Context:
During a trade fair in Berlin, Emil visited booths run by Siemens, Adidas, and smaller organizations he’d never heard of before. His colleague Anna kept pointing out that “Keller” was printed three times on a single badge, and then Keller was called again over the loudspeaker. After the expo, Emil checked into the Hotel Adlon Kempinski and ordered a luxurious breakfast that made him slow down. The following morning, he met a physiotherapist about a shoulder injury and learned a treatment plan with exercises and follow-up. The whole week felt packed with proper names, repeated names, luxury services, and medical appointments across a changing map of places.",43.217125,3.7662368,576,8.912499,0,2.566938,4641.073,62.272156,0.0,82450,731,0.0088659795,6.5944133,5.2846355,1808.0193,0.0014158457051962614,0.0
"Context:
A skillet popped as he tossed vegetables in oil and watched them soften. On the counter, jars of glitter and wax waited for a small cosmetics experiment that he planned to gift. He spent an hour shaping clay charms, wiping dust from his palms between steps. The last task was moving a heavy table, and the exertion made his back remind him to slow down.",75.35342,4.3221893,577,8.737499,1,2.5891676,4060.939,59.382034,0.0,46760,699,0.0149486745,6.5496507,4.776754,1568.4342,0.9830114841461182,1.0
"Context:
The research article described the assay with clinical precision, from the sample preparation to the expected threshold values. It compared two compounds and noted how their binding behavior shifted under different pH conditions. The results section used narrow terminology for cellular pathways and oxidation steps. I closed the PDF feeling like I’d just walked through a corridor of specialized words.",122.98048,4.8120255,578,10.21875,1,2.5726962,3051.076,58.911594,0.0,43651,666,0.015257383,6.50129,4.620888,1185.945,0.9203903675079346,1.0
"Context:
The first bite of kimchi hit sharp and bright, and I chased it with a spoonful of warm rice from the stone bowl. Outside the window, neon signs flickered over a street in Busan while a playlist switched from ballads to a thumping idol track. My friend taught me how to say thank you properly before we ordered tteokbokki for the table. By the time the server brought sweet hotteok, the restaurant sounded like laughter and Korean pop hooks.",38.602104,3.6533067,579,9.299999,1,2.8305516,5199.7207,62.323647,0.0,60335,729,0.0120825395,6.591674,5.180588,1836.999,0.8209294080734253,1.0
"Context:
Maya told me to ask for Maya at reception, so I walked in and asked for Maya. The assistant said Maya was in a call, but Maya would be out soon, and then Maya’s name echoed from a back office. When Maya arrived, Maya apologized for the delay and Maya offered coffee to make up for it. By the time we sat down, Maya’s name had been repeated so much it sounded like a nickname.",15.342653,2.7306368,580,5.46875,1,1.8826276,3540.7085,50.755524,0.0,56569,661,0.011684845,6.493754,4.6211925,1880.7269,0.9230083227157593,1.0
"Context:
She sorted lubricant tubes by label, then turned to a stack of correspondence that demanded an immediate action to take. A cracked window showed a rooftop where a reticle in her binoculars helped her count water tanks for the report. The grant application mentioned favela dwellers and required strict accountancy for every receipt. After two sleepless nights, hallucinations made the numbers swim like insects.",240.21286,5.4815254,581,11.8125,1,2.964257,4426.209,55.76302,0.0,47436,725,0.01528375,6.5861716,5.1644983,1493.1934,0.9780408143997192,1.0
"Context:
The thread started with a screenshot of a failed build and a joking headline about “launch day.” Someone replied with a quick fix and mentioned they’d tested it in a staging environment. Another person shifted the topic to a promo push and how the landing page needed tighter tracking. By the end, the tone felt like a busy workbench where every message nudged the next action forward.",67.31811,4.2094293,582,10.112496,1,2.606007,5801.342,64.620895,0.0,49196,682,0.013862915,6.5250297,4.7143874,2226.142,0.9620096683502197,1.0
"Context:
On the flyer, the spa’s pitch finished with End of text/short descriptions of items/products/services, as if the designer had copied a template and forgotten to delete the tag. It broke the illusion of calm luxury instantly. She laughed, then decided not to book. The strange ending made the whole offer feel less trustworthy.",100.88784,4.6140094,583,9.5,1,1.9613862,3394.8591,49.102657,0.0,44258,657,0.014844774,6.4876842,4.4677362,1730.8468,0.9516518115997314,1.0
"Context:
I rewatched an old film and finally noticed the director’s signature style in the opening scene. Afterward, I read an article about international politics that referenced specific treaties and leaders by name. My coursework in cultural studies asked me to compare how narratives build authority through naming. By midnight, the fantasy audiobook on my phone added another layer of places and characters I couldn’t ignore.",58.00395,4.060511,584,10.337499,1,2.5907762,4125.3984,63.69785,0.0,49177,664,0.013502247,6.498282,4.6267457,1592.3407,0.9796035885810852,1.0
"Context:
A quiet lobby monitor flashed the schedule, and volunteers practiced routes to the correct wing of the hall. In a side room, officials ran a formal vote on a policy framed as a question of humaneness, and a small stamped card marked each speaker’s turn. A delivery runner burst in with equipment and bragged about the pace, still catching breath as the heart hammered. The show moved through phases from setup to final act, each one tightening the timing. Afterwards, the crowd spilled into nearby streets, shuffling coins and keys while flowing from one location to another.",118.594666,4.7757115,585,10.5,0,2.462047,5758.3687,63.95195,0.0,71948,698,0.009701451,6.548219,4.9751425,2338.854,0.0023750236723572016,0.0
"Context:
The casino’s late-night crowd kept ordering food, but the kitchen stalled because the Whirlpool dishwasher wouldn’t empty. Once the clog was cleared, the staff ran a quick cycle and plates returned in stacks. I went to the business desk to fax evidence for an adjudication dispute involving artisanal mining and listened on VoIP as a doctor described kidney and bladder concerns. Nearby, a fantasy show played on big screens and sparked talk of media creators, politicians, and academic disciplines as the kitchen ran its routine signals.",155.12125,5.044207,586,12.5062475,0,2.997299,4361.7495,64.40092,0.0,64611,717,0.011097182,6.575076,5.199763,1455.2267,0.0034155109897255898,0.0
"Context:
Names of sponsors and a short acronym dominated the first two lines of the flyer. The vendor booths were more tactile: a warm-glow lamp, a polished saxophone mouthpiece, and a set of stackable stools, plus neatly labeled skincare bottles. In the corner, a researcher described a clinical procedure and used chemical terms that sounded like code words. The afternoon included a walking stop at a historic bridge with a plaque listing dates and officials, and dinner brought out spicy jjigae as a Korean singer’s track looped on the speakers.",102.603905,4.630876,587,11.649999,0,2.262572,5113.7754,52.97601,0.0,67707,728,0.010752211,6.590301,5.136361,2260.1602,0.0038613690994679928,0.0
"Context:
We compared two rentals, one near Frederiksberg and one closer to the harbor, arguing over which address sounded better. I pulled out a tiny USB receiver so my laptop could connect to the projector for the landlord’s walkthrough video. My partner, newly pregnant, mentioned the baby’s due date and the frustration of strict, small meals after gestational diabetes screening. In the entryway, a little ceramic cat watched us from a shelf while the landlord grumbled about taxes, politics, and the economy falling apart.",55.76148,4.0210834,588,8.7875,0,2.5887907,4641.073,60.808113,0.0,65238,721,0.011051841,6.5806394,5.1086106,1792.7572,0.003632395528256893,0.0
"Context:
An online promo for running shoes stressed comfort on long days and a lighter feel in the heel. It added that returns were simple and that sizes were moving fast. The final sentence offered a small discount with a code. The text ended abruptly, like the ad slot had run out.",70.206436,4.25144,589,10.374997,1,2.4299338,3287.4268,56.84046,0.0,36879,650,0.017625207,6.4769726,4.3920784,1352.8873,0.9871758818626404,1.0
"Context:
The courtyard tables sat under heaters, blending open air with a room full of retro furniture and faded prints. People introduced themselves with full names and mentioned cities like they were collecting passport stamps, all while holding cups branded with the sponsor logo. In the corner, a teammate verified the build tool output, triggered a quick deployment, and then swapped notes about campaign performance. Volunteers watched where guests clustered and recorded movement between the indoor bar and the outdoor seating. The event felt like vintage atmosphere wrapped around a carefully tracked experiment.",166.37408,5.1142387,590,11.849999,0,2.980966,4555.1274,68.9907,0.0,65177,696,0.010678614,6.5453496,5.0483093,1528.0709,0.003413289552554488,0.0
"Context:
He logged into an equipment coordination portal and found that most tools were reserved. The page highlighted service availability in red, pushing him to request alternates. Before he could message the group, the site demanded additional user registration requirements, including a work email and a badge number. Once verified, his network actions appeared in the task feed.",99.16523,4.5967875,591,10.5625,1,2.3929753,4017.9663,63.883465,0.0,42419,664,0.015653362,6.498282,4.376311,1679.0671,0.8939218521118164,1.0
"Context:
He opened the instrument case, recalibrated the sensor, and tightened a bracket with a practiced twist. A man leaning on a van observed the driveway, tracking each vehicle and each person who stepped out. He gripped the wheel, winced at the ache in his knee, and told himself to keep going, because stopping would make him think too much. On the platform, crates of chickens were being loaded, and he gave his spare scarf to a worker who looked cold. When hunger hit, he used a kitchen gadget to heat food and set his phone to remind him to pack up.",45.91773,3.8268514,592,8.9625,0,2.373296,6660.8,64.27412,0.0,74428,711,0.009552857,6.5666723,5.0317936,2806.5608,0.0009447814663872123,0.0
"Context:
The pop-up occupied a former bank, and the marble columns made the sponsor’s glossy product display look even louder. A host introduced two public figures by name and joked about the city’s obsession with this week’s headlines. Nearby, a developer checked a dashboard, issued a quick run command, and then turned to discuss campaign timing with the marketing manager. Staff observed how guests moved between the indoor lounge and the outdoor smoking area, recording where people stopped longest. The retro decor softened the scene, but the tracking made it feel precise.",110.882416,4.7084703,593,11.424999,0,2.5501819,6574.8535,70.082436,0.0,70076,678,0.009675209,6.5191474,4.876261,2578.19,0.0015269723953679204,0.0
"Context:
He copied the transcript into his notes, and at the bottom it had a stark marker: End of text. No signature, no timestamp, just that final boundary. It felt oddly official, as if a clerk had stamped the page to prevent additions. He saved the file and moved on, trusting that nothing was supposed to follow.",41.6886,3.7302277,594,8.049999,1,1.8229303,4263.5625,51.070656,0.0,43038,669,0.015544402,6.505784,4.351818,2338.851,0.9277179837226868,1.0
"Context:
She verified her profile to meet user registration requirements and finally gained access to the equipment coordination professionals network. Between gear assignments and service availability checks, she kneaded dough for lunch and finished a small craft gift with scented cosmetic wax. A whispered prayer came first, then written communication to the crew about the next steps. When the grant paperwork for favela dwellers reached the accountancy stage, she used a reticle overlay to document repairs, chose the correct lubricant for the hinge, and fought off hallucinations as proper names from publicized items echoed in the venue.",324.82623,5.7832904,595,13.274998,0,3.2142644,5543.504,67.94325,0.0,69597,747,0.010733222,6.616065,5.4340987,1724.6571,0.0016461467603221536,0.0
"Context:
The ceasefire collapsed overnight, and the radio counted casualties in a steady, grim cadence. At the same time, commentators debated whether the government’s stance would trigger economic retaliation. My neighbor taped up his shop window in case the demonstrations reached our street. Even the quiet moments felt charged with bad news.",68.900085,4.2326574,596,8.05625,1,3.202581,5801.342,68.75931,0.0,39398,698,0.017716635,6.548219,4.8034306,1811.4583,0.9976567029953003,1.0
"Context:
He checked a dashboard for streaming metrics and read a note about a venture fund’s quarterly forecast. A formal notice arrived in the afternoon, asking for a written response and explaining the filing process. At the resort, a concierge showed him a pool area and a lounge where an event was starting. He met a doctor at the buffet, then ordered a jacket and gloves online because the wind outside had turned sharp.",66.27706,4.193844,597,8.699999,0,2.2554138,4512.1543,58.83071,0.0,52874,673,0.0127283735,6.5117455,4.616073,2000.5883,0.2384987324476242,0.0
"Context:
In late June, the travel plans were finally set, down to the last reservation and backup option. A week later, he called customer support about a billing error and was surprised by how friendly the agent sounded at the end of a long shift. Around the same time, the neighborhood organized a volunteer day, and the business offered staff to help without making it a publicity stunt. In October, his company held its annual professional gathering, and helpful personnel kept the sessions moving while people swapped career stories. By winter, the regular season was in full swing, and the team’s offseason plans were already being argued about.",44.165592,3.787946,598,8.34375,0,2.495543,3974.9932,62.35188,0.0,78060,681,0.008724058,6.5235624,5.0458975,1592.8369,0.00861569494009018,0.0
"Context:
The program began with a long list of organizations and acronyms, followed by a welcome message from a named director. In the hall, lamps glowed over furniture displays while a musician tested a new instrument and a cosmetics rep handed out neatly labeled samples. A presenter in the next room walked through a medical pathway using chemical terminology and exact measurements. We then visited a historic site tied to a key event and came back for bibimbap and kimchi while Korean pop pulsed from the stage.",82.5501,4.4134054,599,9.762499,0,2.6491685,4404.722,62.659225,0.0,60296,709,0.011758657,6.5638556,4.9951606,1662.681,0.01559310220181942,0.0
"Context:
A safety sheet lay beside the machine, listing the volatile solvent, the acceptable exposure limits, and the required ventilation rate. The engineer pointed to the section on polymerization and warned what happens if the catalyst is added too quickly. Every instruction was written in technical shorthand, dense with process names and measurement units. We signed the form after confirming the procedure matched the equipment’s calibration.",50.874702,3.9293659,600,9.037499,1,2.5750184,5801.342,65.0429,0.0,48609,697,0.014338909,6.5467854,4.6959667,2252.9321,0.9685547351837158,1.0
"Context:
On their anniversary, they splurged on a suite at the Burj Al Arab, just to see what the hype felt like in real life. The minibar had brand-name chocolates lined up like trophies, and even the pillows came with a menu. They took a late-night ride in a Rolls-Royce arranged by the hotel, passing neon reflections across the hood. When they got back, they ate room-service caviar in silence, trying to absorb the absurdity.",22.04583,3.0931234,601,7.403123,1,3.1025908,5758.3687,68.56637,0.0,60969,735,0.012055307,6.5998707,5.2196183,1855.9872,0.758460521697998,1.0
"Context:
At the viewing on King’s Square, I wrote down the building’s official title and the exact address from the buzzer panel. I fixed a wobbly cabinet with a small hex key from my multitool, trying not to look too eager. My friend on the phone whispered about her glucose readings and the baby’s growth, worried about gestational diabetes complications. When I hung up, a little mascot keychain on my bag felt childish as the radio announced fresh sanctions and falling markets.",78.63509,4.364818,602,10.581249,0,2.9207597,4287.6504,63.95,0.0,62174,728,0.0117090745,6.590301,5.196494,1467.9915,0.014836631715297699,0.0
"Context:
He repaired the device with a small wrench, tightened the last bolt, and listened for the clean hum of the machine. Near the curb, a man in a car observed him without looking away, eyes following both him and the parked vehicles. He rubbed his knee, climbed into the truck, and said he could handle it, because he didn’t want to admit the pain. At the dock, crates of rabbits and a restless dog created noise, and he handed his spare ticket to someone who’d been turned away at the gate. Later, he opened his meal with a multitool and checked a device for directions before leaving again.",45.009872,3.806882,603,8.625,0,2.5974529,5758.3687,63.958202,0.0,81164,706,0.008698437,6.559615,5.166947,2216.929,0.001116581610403955,0.0
"Context:
He described previous qualifications in a calm tone, focusing on earlier responsibilities rather than dreams. Then a small advertisement segment appeared, promising fast delivery and an easy return policy, ending on a short, punchy line. A separate note started with a header and a bit of context, and the closing sentence wrapped it up without any extra filler. After that came a copied terminal snippet where [] repeated endlessly until a single final word ended the stream. The last character on the page felt like a deliberate stop.",92.13315,4.523235,604,9.524998,0,2.2454739,3523.7778,56.322414,0.0,63927,675,0.010558919,6.514713,4.848885,1569.2803,0.12337140738964081,0.0
"Context:
The pharmacist showed me how to use the lancet and the meter, then asked if I’d been diagnosed with gestational diabetes. I stared at the tiny test strip like it was a fragile piece of glass. For lunch, I kept the serving size small and drank extra water. Later, I listened to the baby’s heartbeat and felt a wave of relief.",19.493343,2.970073,605,7.453125,1,1.741736,3137.0217,42.82097,0.0,47371,696,0.014692534,6.5453496,4.6408,1801.089,0.8751252889633179,1.0
"Context:
He tightened the last screw and tested the instrument again, satisfied by the steady reading. Outside, two men by a motorcycle watched the parking lot, observing who came and went with practiced patience. He rubbed his bruised knee, said he was alright, and drove carefully anyway. At the dock, a dog barked at the cargo while he handed a spare ticket to a student who looked stranded. Later, he used a kitchen gadget in a hostel to heat food and set a timer on a device so he wouldn’t forget it on the counter.",43.798035,3.779589,606,8.25,0,2.5337179,4383.236,61.55128,0.0,68886,706,0.010248817,6.559615,5.0312014,1729.962,0.002604868495836854,0.0
"Context:
He greeted the receptionist with a quick hi and mentioned he was originally from a small town near Kraków. In his bag were printed reports from a week of intelligence gathering about a rival supplier. Before heading out, he stopped at the balcony planters and pinched dead leaves from the tomatoes. A colleague asked him to place a sensor on a shelf in the lab, and he did it carefully, aligning it with a marker. When he checked his watch, time was running and the bus was already pulling away.",42.501137,3.7495308,607,8.25,1,2.5474074,5715.3955,66.3277,0.0,63329,691,0.010911273,6.53814,4.842763,2243.6128,0.6105746626853943,1.0
"Context:
At the open house near Nyhavn, the brochure highlighted the building name and the streets around it in bold print. I used a tiny flashlight to inspect a crack under the sink and found a small leak the agent hadn’t mentioned. My pregnant friend quietly tracked her glucose numbers and said she was following a gestational diabetes plan with small portions. A little toy car on the floor made us laugh for a second, then my phone buzzed with another headline about unrest and financial fallout.",79.17225,4.371626,608,10.237498,0,2.8608403,4297.29,60.848103,0.0,61568,724,0.011759356,6.584791,5.2243433,1502.1077,0.03424974903464317,0.0
"Context:
She began by mentioning previous experience and an earlier team that shaped her approach to deadlines. The text shifted into an online promotion, praising a service and ending with a short call to action that stopped abruptly. A separate paragraph opened with a labeled introduction and a brief description, then ended after the main detail like a clipped announcement. After that, a technical excerpt showed [] repeating far too long until one last word ended the sequence. The final silence on the page felt intentional.",131.61995,4.8799186,609,9.96875,0,2.3855133,5801.342,63.101288,0.0,59600,653,0.010956376,6.481577,4.6922965,2431.905,0.057297464460134506,0.0
"Context:
The museum rented out its atrium for a launch and arranged the displays in a clean grid. Staff quietly observed which installations drew the longest pauses and wrote down quick impressions. A tablet near the exit asked visitors to tap a rating before leaving. The event felt polished, but everything also seemed designed to be counted.",99.378716,4.598938,610,9.35625,1,2.6364646,3394.8591,59.844322,0.0,39962,664,0.016615786,6.498282,4.567068,1287.6559,0.9869011044502258,1.0
"Context:
He took a solo train trip just to watch landscapes change. New towns appeared like snapshots: a station, a bakery, a narrow street toward a river. He joined a walking tour once, then spent the rest of the afternoon sitting in a plaza. Travel felt like giving time permission to stretch.",75.20399,4.3202043,611,9.0875,1,2.3965814,3179.9946,59.22949,0.0,38722,652,0.016837973,6.4800444,4.3444924,1326.8878,0.9781106114387512,1.0
"Context:
Her cover letter focused on earlier roles, not current ambitions. She described a previous internship that taught her how to handle messy deadlines and unclear requirements. A former supervisor’s reference was mentioned only once, but it carried weight. By the end, the tone felt grounded in what had already been proven.",56.296852,4.0306387,612,8.375,1,2.3859956,3480.805,57.545773,0.0,39337,650,0.016523883,6.4769726,4.394842,1458.848,0.9899308681488037,1.0
"Context:
At the open house near Frederiksberg Gardens, the agent kept pointing to landmarks and repeating the address like a mantra. I tightened a loose hinge with a compact screwdriver I’d brought along, embarrassed but relieved it worked. My sister followed slowly, tired from pregnancy and careful about the small snack she’d packed after failing her glucose screen. As we stepped outside, a kid dropped a little figurine on the sidewalk, and the street erupted with talk about a new scandal and rising tensions overseas.",70.022354,4.2488146,613,9.1875,0,2.8782651,5221.2075,59.779026,0.0,63408,735,0.011591597,6.5998707,5.2978096,1814.012,0.01382256019860506,0.0
"Context:
A newsletter arrived with a link to a digital clip and a paragraph about a bond offering tied to a new platform. A second message followed, requesting documentation for a review process and warning about a fee if the response was late. At the hotel, he asked about a shuttle and was directed to a waiting area with coffee and a quiet corner. He introduced himself to a photographer, then bought a hoodie and sneakers after realizing he’d packed the wrong shoes.",40.50851,3.701512,614,8.131249,0,2.570441,5844.3145,70.8987,0.0,58383,662,0.011338918,6.4952655,4.60379,2273.662,0.07205180078744888,0.0
"Context:
A tourism office handed him a pamphlet with an excerpt that ended just as it described a secret viewpoint. He spotted a firm period at the end of a safety notice and felt oddly reassured. At the bike rental stand, the final token scan set off activations and released the lock. The sequence of preparations ended with a ride along the water.",198.96785,5.2931433,615,12.799997,0,2.5897236,4297.29,64.679214,0.0,43646,662,0.015167484,6.4952655,4.484884,1659.3624,0.07482690364122391,0.0
"Context:
He compared types of lubricant in a cramped supply room, trying to pick one that wouldn’t ruin the seals. A folder of correspondence sat open beside him, full of reminders about what action to take before the deadline. Through a scope with a faint reticle, he checked a distant marker as if precision could calm his nerves. By evening, the grant paperwork, the favela budget lines, and the accountancy checks blurred together, and hallucinations flickered at the edge of his vision.",90.62645,4.5067463,616,11.5,1,2.7548306,4598.1006,62.410946,0.0,62771,722,0.011502127,6.582025,5.133084,1669.1046,0.039842817932367325,0.0
"Context:
The console kept printing empty brackets like it was stuck in a loop. He watched the screen fill with [] until the scroll bar became useless. After a long minute, a final word appeared and the process stopped. The quiet afterward felt almost suspicious.",86.80142,4.463623,617,11.293742,1,2.4170594,5801.342,61.68558,0.0,32573,643,0.019740276,6.4661446,4.2020288,2400.165,0.9923855066299438,1.0
"Context:
Rome — Lucia Bianchi stepped onto the platform at Termini and checked her messages from Autostrade about an Italian infrastructure upgrade that was running late. In a side room of Palazzo Valentini, she met a partner firm whose CEO hinted they might exit the deal if costs kept rising. Her phone buzzed with a thread full of Microsoft licensing terms and bond yields, the same numbers repeated as everyone replied. That night at Hotel Eden, she tried to fix a stubborn air conditioner, clipped a new holster onto her bag strap, and swatted at roaches until an exterminator finally answered.",75.40803,4.3229136,618,9.40625,0,3.4586556,5221.2075,67.88967,0.0,74536,753,0.010102501,6.6240654,5.5972257,1509.6061,0.0016108963172882795,0.0
"Context:
Along the riverbank, reeds bent in the breeze while small fish flashed under the surface. A heron stood perfectly still, then struck with a quick jab. Dragonflies skimmed the water, and the air smelled like wet earth. The whole scene felt busy without anyone directing it.",31.988153,3.4653656,619,7.253124,1,2.7463045,3394.8591,58.56564,0.0,36332,702,0.01932181,6.5539336,4.7004743,1236.1554,0.9972947239875793,1.0
"Context:
He met the user registration requirements and gained access to a professionals network where equipment coordination actions were shared. Service availability guided his choices while he cooked, made a cosmetic balm, and repaired a craft sign, then hauled chairs until exertion made his hands cramp. He attended a short religious service and wrote a message telling the team what action to take when the truck arrived. Later, favela grant accountancy demanded reticle-marked photos and careful lubricant selection, and hallucinations hovered as proper names and publicized items filled the promotional slideshow.",609.1274,6.4120274,620,15.9375,0,2.9078937,4017.9663,61.66068,0.0,66474,732,0.011011824,6.5957804,5.30075,1381.7446,0.010003025643527508,0.0
"Context:
The listing said the townhouse was two blocks from Nyhavn, and the agent kept repeating the street name so I wouldn’t forget it. At the open house, she pointed out the view toward the old church spire and the quiet courtyard behind the gate. I scribbled down the building’s proper name from the brass plaque by the entrance. On the walk back, I compared the commute from Østerbro versus Frederiksberg and circled the neighborhoods on my map.",31.746222,3.4577737,621,7.8499985,1,2.9969382,5887.287,59.987694,0.0,60394,747,0.012368779,6.616065,5.3755865,1964.434,0.823361337184906,1.0
